2018-09-10 18:14:35,312 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-09-11 14:50:48,398 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-09-11 14:50:48,420 utils.py [django.db.backends:91] [DEBUG]- (0.021) SET SQL_AUTO_IS_NULL = 0; args=None
2018-09-11 14:50:48,440 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT VERSION(); args=None
2018-09-11 14:50:48,627 utils.py [django.db.backends:91] [DEBUG]- (0.020) SET SQL_AUTO_IS_NULL = 0; args=None
2018-09-11 14:50:48,648 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'yxb1j704qufi3iiggyilq1faqfkcrj8b' AND `django_session`.`expire_date` > '2018-09-11 14:50:48'); args=('yxb1j704qufi3iiggyilq1faqfkcrj8b', u'2018-09-11 14:50:48')
2018-09-11 14:50:48,671 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-09-11 14:50:48,694 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `accounts_userprofile`.`id`, `accounts_userprofile`.`user_id`, `accounts_userprofile`.`role`, `accounts_userprofile`.`manage` FROM `accounts_userprofile` WHERE `accounts_userprofile`.`user_id` = 1; args=(1,)
2018-09-11 14:50:48,694 cf.py [django:314] [INFO]- [POST]127.0.0.1 is requesting. /dns/cloudflare/delete_records
2018-09-11 14:50:48,717 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `dns_cf_account`.`id`, `dns_cf_account`.`name`, `dns_cf_account`.`email`, `dns_cf_account`.`key` FROM `dns_cf_account` WHERE `dns_cf_account`.`name` = '阿里'; args=(u'\u963f\u91cc',)
2018-09-11 14:50:49,131 cf.py [django:335] [INFO]- 删除 test111.akkkj.com 域名成功！{u'errors': [], u'messages': [], u'result': {u'id': u'b609eeab0488e3079bbfdcf440ad5ccb'}, u'success': True}
2018-09-11 14:50:49,131 views.py [django:166] [INFO]- req_ip: 127.0.0.1 | user: phexus_sa | delete-record: { 'type':A, 'name': test111.akkkj.com, 'content': 8.8.8.8, 'enabled':True } ---> { null } {result: True}
2018-09-11 14:50:49,173 utils.py [django.db.backends:91] [DEBUG]- (0.021) INSERT INTO `dns_alter_history` (`time`, `req_ip`, `user`, `pre_rec`, `now_rec`, `action`, `status`) VALUES ('2018-09-11 14:50:49', '127.0.0.1', 'phexus_sa', '\'type\':A, \'name\': test111.akkkj.com, \'content\': 8.8.8.8, \'enabled\':True', 'null', 'delete', 1); args=['2018-09-11 14:50:49', u'127.0.0.1', u'phexus_sa', u"'type':A, 'name': test111.akkkj.com, 'content': 8.8.8.8, 'enabled':True", 'null', 'delete', True]
2018-09-11 14:50:52,877 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-09-11 14:50:52,897 utils.py [django.db.backends:91] [DEBUG]- (0.020) SET SQL_AUTO_IS_NULL = 0; args=None
2018-09-11 14:50:52,915 utils.py [django.db.backends:91] [DEBUG]- (0.019) SELECT VERSION(); args=None
2018-09-11 14:50:53,119 utils.py [django.db.backends:91] [DEBUG]- (0.021) SET SQL_AUTO_IS_NULL = 0; args=None
2018-09-11 14:50:53,141 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'yxb1j704qufi3iiggyilq1faqfkcrj8b' AND `django_session`.`expire_date` > '2018-09-11 14:50:52'); args=('yxb1j704qufi3iiggyilq1faqfkcrj8b', u'2018-09-11 14:50:52')
2018-09-11 14:50:53,161 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-09-11 14:50:53,184 utils.py [django.db.backends:91] [DEBUG]- (0.022) SELECT `accounts_userprofile`.`id`, `accounts_userprofile`.`user_id`, `accounts_userprofile`.`role`, `accounts_userprofile`.`manage` FROM `accounts_userprofile` WHERE `accounts_userprofile`.`user_id` = 1; args=(1,)
2018-09-11 14:50:53,184 cf.py [django:314] [INFO]- [POST]127.0.0.1 is requesting. /dns/cloudflare/delete_records
2018-09-11 14:50:53,207 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `dns_cf_account`.`id`, `dns_cf_account`.`name`, `dns_cf_account`.`email`, `dns_cf_account`.`key` FROM `dns_cf_account` WHERE `dns_cf_account`.`name` = '阿里'; args=(u'\u963f\u91cc',)
2018-09-11 14:50:53,589 cf.py [django:335] [INFO]- 删除 test.akkkj.com 域名成功！{u'errors': [], u'messages': [], u'result': {u'id': u'21a2974d06120784819fd3b7e1035e2b'}, u'success': True}
2018-09-11 14:50:53,591 views.py [django:166] [INFO]- req_ip: 127.0.0.1 | user: phexus_sa | delete-record: { 'type':A, 'name': test.akkkj.com, 'content': 69.160.173.4, 'enabled':False } ---> { null } {result: True}
2018-09-11 14:50:53,631 utils.py [django.db.backends:91] [DEBUG]- (0.021) INSERT INTO `dns_alter_history` (`time`, `req_ip`, `user`, `pre_rec`, `now_rec`, `action`, `status`) VALUES ('2018-09-11 14:50:53', '127.0.0.1', 'phexus_sa', '\'type\':A, \'name\': test.akkkj.com, \'content\': 69.160.173.4, \'enabled\':False', 'null', 'delete', 1); args=['2018-09-11 14:50:53', u'127.0.0.1', u'phexus_sa', u"'type':A, 'name': test.akkkj.com, 'content': 69.160.173.4, 'enabled':False", 'null', 'delete', True]
2018-09-11 14:50:53,842 utils.py [django.db.backends:91] [DEBUG]- (0.020) SET SQL_AUTO_IS_NULL = 0; args=None
2018-09-11 14:50:53,864 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'yxb1j704qufi3iiggyilq1faqfkcrj8b' AND `django_session`.`expire_date` > '2018-09-11 14:50:53'); args=('yxb1j704qufi3iiggyilq1faqfkcrj8b', u'2018-09-11 14:50:53')
2018-09-11 14:50:53,884 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-09-11 14:50:53,905 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `accounts_userprofile`.`id`, `accounts_userprofile`.`user_id`, `accounts_userprofile`.`role`, `accounts_userprofile`.`manage` FROM `accounts_userprofile` WHERE `accounts_userprofile`.`user_id` = 1; args=(1,)
2018-09-11 14:50:53,907 cf.py [django:314] [INFO]- [POST]127.0.0.1 is requesting. /dns/cloudflare/delete_records
2018-09-11 14:50:53,927 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `dns_cf_account`.`id`, `dns_cf_account`.`name`, `dns_cf_account`.`email`, `dns_cf_account`.`key` FROM `dns_cf_account` WHERE `dns_cf_account`.`name` = '阿里'; args=(u'\u963f\u91cc',)
2018-09-11 14:50:54,329 cf.py [django:335] [INFO]- 删除 test.akkkj.com 域名成功！{u'errors': [], u'messages': [], u'result': {u'id': u'fbf275a29ef739ce0ec91402c6d743f1'}, u'success': True}
2018-09-11 14:50:54,329 views.py [django:166] [INFO]- req_ip: 127.0.0.1 | user: phexus_sa | delete-record: { 'type':A, 'name': test.akkkj.com, 'content': 8.8.8.8, 'enabled':False } ---> { null } {result: True}
2018-09-11 14:50:54,371 utils.py [django.db.backends:91] [DEBUG]- (0.021) INSERT INTO `dns_alter_history` (`time`, `req_ip`, `user`, `pre_rec`, `now_rec`, `action`, `status`) VALUES ('2018-09-11 14:50:54', '127.0.0.1', 'phexus_sa', '\'type\':A, \'name\': test.akkkj.com, \'content\': 8.8.8.8, \'enabled\':False', 'null', 'delete', 1); args=['2018-09-11 14:50:54', u'127.0.0.1', u'phexus_sa', u"'type':A, 'name': test.akkkj.com, 'content': 8.8.8.8, 'enabled':False", 'null', 'delete', True]
2018-09-11 15:43:01,338 utils.py [django.db.backends:91] [DEBUG]- (0.021) SET SQL_AUTO_IS_NULL = 0; args=None
2018-09-11 15:43:01,359 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'yxb1j704qufi3iiggyilq1faqfkcrj8b' AND `django_session`.`expire_date` > '2018-09-11 15:43:01'); args=('yxb1j704qufi3iiggyilq1faqfkcrj8b', u'2018-09-11 15:43:01')
2018-09-11 15:43:01,382 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-09-11 15:43:01,405 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE `django_session`.`session_key` = 'yxb1j704qufi3iiggyilq1faqfkcrj8b'; args=('yxb1j704qufi3iiggyilq1faqfkcrj8b',)
2018-09-11 15:43:01,447 utils.py [django.db.backends:91] [DEBUG]- (0.020) DELETE FROM `django_session` WHERE `django_session`.`session_key` IN ('yxb1j704qufi3iiggyilq1faqfkcrj8b'); args=(u'yxb1j704qufi3iiggyilq1faqfkcrj8b',)
2018-09-11 15:43:03,648 utils.py [django.db.backends:91] [DEBUG]- (0.020) SET SQL_AUTO_IS_NULL = 0; args=None
2018-09-11 15:43:03,670 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`username` = 'phexus_sa'; args=(u'phexus_sa',)
2018-09-11 15:43:03,769 utils.py [django.db.backends:91] [DEBUG]- (0.020) UPDATE `auth_user` SET `password` = 'pbkdf2_sha256$36000$twvcVMJHkpXB$P1mu5SepSh7XMb7logOyG6KFevYj8K1PeZ5qJdFKteQ=' WHERE `auth_user`.`id` = 1; args=(u'pbkdf2_sha256$36000$twvcVMJHkpXB$P1mu5SepSh7XMb7logOyG6KFevYj8K1PeZ5qJdFKteQ=', 1)
2018-09-11 15:43:03,839 utils.py [django.db.backends:91] [DEBUG]- (0.026) SELECT (1) AS `a` FROM `django_session` WHERE `django_session`.`session_key` = '0wbvhrlhi8n73yiwyipxn9z36msjal5p' LIMIT 1; args=(u'0wbvhrlhi8n73yiwyipxn9z36msjal5p',)
2018-09-11 15:43:03,884 utils.py [django.db.backends:91] [DEBUG]- (0.021) INSERT INTO `django_session` (`session_key`, `session_data`, `expire_date`) VALUES ('0wbvhrlhi8n73yiwyipxn9z36msjal5p', 'OWRkMTU0OGIzNjBjNjNhOWJkMWE4ZWQ5NDhlZDY0NDdmZmRlMGFkMTp7fQ==', '2018-09-25 15:43:03'); args=(u'0wbvhrlhi8n73yiwyipxn9z36msjal5p', u'OWRkMTU0OGIzNjBjNjNhOWJkMWE4ZWQ5NDhlZDY0NDdmZmRlMGFkMTp7fQ==', u'2018-09-25 15:43:03')
2018-09-11 15:43:03,967 utils.py [django.db.backends:91] [DEBUG]- (0.020) UPDATE `auth_user` SET `last_login` = '2018-09-11 15:43:03' WHERE `auth_user`.`id` = 1; args=(u'2018-09-11 15:43:03', 1)
2018-09-11 15:43:04,053 utils.py [django.db.backends:91] [DEBUG]- (0.022) UPDATE `django_session` SET `session_data` = 'YWUwMzQ0ZmJiZjVmOTZhMmQwNzAyZDY0NTBmNWY4NjhmMDU5MjhkYTp7Il9hdXRoX3VzZXJfaGFzaCI6ImQ5ZGViMmNiMWZlOTNhM2NkZTQ5ZmU0NTNmZjM4NTM3M2UzZmZlNGIiLCJfYXV0aF91c2VyX2JhY2tlbmQiOiJkamFuZ28uY29udHJpYi5hdXRoLmJhY2tlbmRzLk1vZGVsQmFja2VuZCIsIl9hdXRoX3VzZXJfaWQiOiIxIn0=', `expire_date` = '2018-09-25 15:43:04' WHERE `django_session`.`session_key` = '0wbvhrlhi8n73yiwyipxn9z36msjal5p'; args=(u'YWUwMzQ0ZmJiZjVmOTZhMmQwNzAyZDY0NTBmNWY4NjhmMDU5MjhkYTp7Il9hdXRoX3VzZXJfaGFzaCI6ImQ5ZGViMmNiMWZlOTNhM2NkZTQ5ZmU0NTNmZjM4NTM3M2UzZmZlNGIiLCJfYXV0aF91c2VyX2JhY2tlbmQiOiJkamFuZ28uY29udHJpYi5hdXRoLmJhY2tlbmRzLk1vZGVsQmFja2VuZCIsIl9hdXRoX3VzZXJfaWQiOiIxIn0=', u'2018-09-25 15:43:04', u'0wbvhrlhi8n73yiwyipxn9z36msjal5p')
2018-09-11 15:43:04,302 utils.py [django.db.backends:91] [DEBUG]- (0.021) SET SQL_AUTO_IS_NULL = 0; args=None
2018-09-11 15:43:04,323 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '0wbvhrlhi8n73yiwyipxn9z36msjal5p' AND `django_session`.`expire_date` > '2018-09-11 15:43:04'); args=('0wbvhrlhi8n73yiwyipxn9z36msjal5p', u'2018-09-11 15:43:04')
2018-09-11 15:43:04,345 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-09-11 15:43:04,371 utils.py [django.db.backends:91] [DEBUG]- (0.025) SELECT `accounts_userprofile`.`id`, `accounts_userprofile`.`user_id`, `accounts_userprofile`.`role`, `accounts_userprofile`.`manage` FROM `accounts_userprofile` WHERE `accounts_userprofile`.`user_id` = 1; args=(1,)
2018-09-11 15:43:04,371 views.py [django:27] [INFO]- 127.0.0.1 is requesting /
2018-09-11 15:43:04,825 utils.py [django.db.backends:91] [DEBUG]- (0.020) SET SQL_AUTO_IS_NULL = 0; args=None
2018-09-11 15:43:04,848 utils.py [django.db.backends:91] [DEBUG]- (0.022) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '0wbvhrlhi8n73yiwyipxn9z36msjal5p' AND `django_session`.`expire_date` > '2018-09-11 15:43:04'); args=('0wbvhrlhi8n73yiwyipxn9z36msjal5p', u'2018-09-11 15:43:04')
2018-09-11 15:43:04,869 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-09-11 15:43:04,898 utils.py [django.db.backends:91] [DEBUG]- (0.024) SELECT `accounts_userprofile`.`id`, `accounts_userprofile`.`user_id`, `accounts_userprofile`.`role`, `accounts_userprofile`.`manage` FROM `accounts_userprofile` WHERE `accounts_userprofile`.`user_id` = 1; args=(1,)
2018-09-11 15:43:04,900 views.py [django:62] [INFO]- 127.0.0.1 is requesting /dns/cloudflare/index
2018-09-11 15:43:05,165 utils.py [django.db.backends:91] [DEBUG]- (0.020) SET SQL_AUTO_IS_NULL = 0; args=None
2018-09-11 15:43:05,187 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '0wbvhrlhi8n73yiwyipxn9z36msjal5p' AND `django_session`.`expire_date` > '2018-09-11 15:43:04'); args=('0wbvhrlhi8n73yiwyipxn9z36msjal5p', u'2018-09-11 15:43:04')
2018-09-11 15:43:05,213 utils.py [django.db.backends:91] [DEBUG]- (0.024) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-09-11 15:43:05,234 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `accounts_userprofile`.`id`, `accounts_userprofile`.`user_id`, `accounts_userprofile`.`role`, `accounts_userprofile`.`manage` FROM `accounts_userprofile` WHERE `accounts_userprofile`.`user_id` = 1; args=(1,)
2018-09-11 15:43:05,236 cf.py [django:33] [INFO]- [POST]127.0.0.1 is requesting. /dns/cloudflare/get_product_records
2018-09-11 15:43:05,256 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `dns_cf_account`.`id`, `dns_cf_account`.`name`, `dns_cf_account`.`email`, `dns_cf_account`.`key` FROM `dns_cf_account`; args=()
2018-09-11 15:43:05,278 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `dns_cf_account`.`id`, `dns_cf_account`.`name`, `dns_cf_account`.`email`, `dns_cf_account`.`key` FROM `dns_cf_account` WHERE `dns_cf_account`.`name` = '凤凰01'; args=(u'\u51e4\u51f001',)
2018-09-11 15:43:06,572 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `dns_cf_account`.`id`, `dns_cf_account`.`name`, `dns_cf_account`.`email`, `dns_cf_account`.`key` FROM `dns_cf_account` WHERE `dns_cf_account`.`name` = '熊猫|乐盈'; args=(u'\u718a\u732b|\u4e50\u76c8',)
2018-09-11 15:43:07,279 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `dns_cf_account`.`id`, `dns_cf_account`.`name`, `dns_cf_account`.`email`, `dns_cf_account`.`key` FROM `dns_cf_account` WHERE `dns_cf_account`.`name` = '阿里'; args=(u'\u963f\u91cc',)
2018-09-11 15:43:07,989 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `dns_cf_account`.`id`, `dns_cf_account`.`name`, `dns_cf_account`.`email`, `dns_cf_account`.`key` FROM `dns_cf_account` WHERE `dns_cf_account`.`name` = '光大'; args=(u'\u5149\u5927',)
2018-09-11 15:43:08,749 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `dns_cf_account`.`id`, `dns_cf_account`.`name`, `dns_cf_account`.`email`, `dns_cf_account`.`key` FROM `dns_cf_account` WHERE `dns_cf_account`.`name` = '三德|富豪|668'; args=(u'\u4e09\u5fb7|\u5bcc\u8c6a|668',)
2018-09-11 15:43:09,437 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `dns_cf_account`.`id`, `dns_cf_account`.`name`, `dns_cf_account`.`email`, `dns_cf_account`.`key` FROM `dns_cf_account` WHERE `dns_cf_account`.`name` = '勇士02'; args=(u'\u52c7\u58eb02',)
2018-09-11 15:43:10,118 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `dns_cf_account`.`id`, `dns_cf_account`.`name`, `dns_cf_account`.`email`, `dns_cf_account`.`key` FROM `dns_cf_account` WHERE `dns_cf_account`.`name` = '勇士01'; args=(u'\u52c7\u58eb01',)
2018-09-11 15:43:10,772 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `dns_cf_account`.`id`, `dns_cf_account`.`name`, `dns_cf_account`.`email`, `dns_cf_account`.`key` FROM `dns_cf_account` WHERE `dns_cf_account`.`name` = '瑞银'; args=(u'\u745e\u94f6',)
2018-09-11 15:43:11,474 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `dns_cf_account`.`id`, `dns_cf_account`.`name`, `dns_cf_account`.`email`, `dns_cf_account`.`key` FROM `dns_cf_account` WHERE `dns_cf_account`.`name` = '凤凰02'; args=(u'\u51e4\u51f002',)
2018-09-11 15:43:12,193 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `dns_cf_account`.`id`, `dns_cf_account`.`name`, `dns_cf_account`.`email`, `dns_cf_account`.`key` FROM `dns_cf_account` WHERE `dns_cf_account`.`name` = '恒达'; args=(u'\u6052\u8fbe',)
2018-09-11 15:44:46,993 utils.py [django.db.backends:91] [DEBUG]- (0.020) SET SQL_AUTO_IS_NULL = 0; args=None
2018-09-11 15:44:47,013 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '0wbvhrlhi8n73yiwyipxn9z36msjal5p' AND `django_session`.`expire_date` > '2018-09-11 15:44:46'); args=('0wbvhrlhi8n73yiwyipxn9z36msjal5p', u'2018-09-11 15:44:46')
2018-09-11 15:44:47,035 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-09-11 15:44:47,055 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE `django_session`.`session_key` = '0wbvhrlhi8n73yiwyipxn9z36msjal5p'; args=('0wbvhrlhi8n73yiwyipxn9z36msjal5p',)
2018-09-11 15:44:47,099 utils.py [django.db.backends:91] [DEBUG]- (0.021) DELETE FROM `django_session` WHERE `django_session`.`session_key` IN ('0wbvhrlhi8n73yiwyipxn9z36msjal5p'); args=(u'0wbvhrlhi8n73yiwyipxn9z36msjal5p',)
2018-09-11 15:44:51,484 utils.py [django.db.backends:91] [DEBUG]- (0.020) SET SQL_AUTO_IS_NULL = 0; args=None
2018-09-11 15:44:51,506 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`username` = 'test'; args=(u'test',)
2018-09-11 15:44:51,605 utils.py [django.db.backends:91] [DEBUG]- (0.021) UPDATE `auth_user` SET `password` = 'pbkdf2_sha256$36000$qIplHsqI1WPD$RUGbIXPjkBOQaJr8sOEHb9z00Sx2349H1/XXiOnX3fI=' WHERE `auth_user`.`id` = 27; args=(u'pbkdf2_sha256$36000$qIplHsqI1WPD$RUGbIXPjkBOQaJr8sOEHb9z00Sx2349H1/XXiOnX3fI=', 27)
2018-09-11 15:44:51,667 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT (1) AS `a` FROM `django_session` WHERE `django_session`.`session_key` = '4creo2y7v17ne3ib48xq4nzbqvz2rtqs' LIMIT 1; args=(u'4creo2y7v17ne3ib48xq4nzbqvz2rtqs',)
2018-09-11 15:44:51,710 utils.py [django.db.backends:91] [DEBUG]- (0.021) INSERT INTO `django_session` (`session_key`, `session_data`, `expire_date`) VALUES ('4creo2y7v17ne3ib48xq4nzbqvz2rtqs', 'OWRkMTU0OGIzNjBjNjNhOWJkMWE4ZWQ5NDhlZDY0NDdmZmRlMGFkMTp7fQ==', '2018-09-25 15:44:51'); args=(u'4creo2y7v17ne3ib48xq4nzbqvz2rtqs', u'OWRkMTU0OGIzNjBjNjNhOWJkMWE4ZWQ5NDhlZDY0NDdmZmRlMGFkMTp7fQ==', u'2018-09-25 15:44:51')
2018-09-11 15:44:51,796 utils.py [django.db.backends:91] [DEBUG]- (0.021) UPDATE `auth_user` SET `last_login` = '2018-09-11 15:44:51' WHERE `auth_user`.`id` = 27; args=(u'2018-09-11 15:44:51', 27)
2018-09-11 15:44:51,880 utils.py [django.db.backends:91] [DEBUG]- (0.020) UPDATE `django_session` SET `session_data` = 'NGVkZjRjYzNkMGE5NGZiODFhNDYwZmI0ZGEwZWM4Mjg5NjhjNGZjYzp7Il9hdXRoX3VzZXJfaGFzaCI6ImNjNWQxNTdjMjFmZmJhZWYzNWZlNTNmZTkzMTNlMjU2MGMxYmM1NmUiLCJfYXV0aF91c2VyX2JhY2tlbmQiOiJkamFuZ28uY29udHJpYi5hdXRoLmJhY2tlbmRzLk1vZGVsQmFja2VuZCIsIl9hdXRoX3VzZXJfaWQiOiIyNyJ9', `expire_date` = '2018-09-25 15:44:51' WHERE `django_session`.`session_key` = '4creo2y7v17ne3ib48xq4nzbqvz2rtqs'; args=(u'NGVkZjRjYzNkMGE5NGZiODFhNDYwZmI0ZGEwZWM4Mjg5NjhjNGZjYzp7Il9hdXRoX3VzZXJfaGFzaCI6ImNjNWQxNTdjMjFmZmJhZWYzNWZlNTNmZTkzMTNlMjU2MGMxYmM1NmUiLCJfYXV0aF91c2VyX2JhY2tlbmQiOiJkamFuZ28uY29udHJpYi5hdXRoLmJhY2tlbmRzLk1vZGVsQmFja2VuZCIsIl9hdXRoX3VzZXJfaWQiOiIyNyJ9', u'2018-09-25 15:44:51', u'4creo2y7v17ne3ib48xq4nzbqvz2rtqs')
2018-09-11 15:44:52,119 utils.py [django.db.backends:91] [DEBUG]- (0.020) SET SQL_AUTO_IS_NULL = 0; args=None
2018-09-11 15:44:52,141 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4creo2y7v17ne3ib48xq4nzbqvz2rtqs' AND `django_session`.`expire_date` > '2018-09-11 15:44:51'); args=('4creo2y7v17ne3ib48xq4nzbqvz2rtqs', u'2018-09-11 15:44:51')
